day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;35100;BANANAS;4949;26;;;;;4956;26;;;;;4952.5;-1752.046875
-1;35200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;232.0
-1;35200;BANANAS;4949;24;;;;;4950;1;4956;24;;;4949.5;-1841.30859375
-1;35300;PEARLS;9998;9;9995;24;;;10005;24;;;;;10001.5;232.0
-1;35300;BANANAS;4951;9;4950;24;;;4957;24;;;;;4954.0;-1841.025390625
-1;35400;BANANAS;4950;22;;;;;4957;22;;;;;4953.5;-1923.140625
-1;35400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;232.0
-1;35500;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;232.0
-1;35500;BANANAS;4950;25;;;;;4951;1;4957;25;;;4950.5;-1926.265625
-1;35600;PEARLS;9998;10;9996;1;9995;26;10004;1;10005;26;;;10001.0;242.0
-1;35600;BANANAS;4950;10;4949;26;;;4956;27;;;;;4953.0;-1944.0703125
-1;35700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;242.0
-1;35700;BANANAS;4950;27;;;;;4955;1;4957;27;;;4952.5;-1926.3125
-1;35800;BANANAS;4950;30;;;;;4956;2;4957;28;;;4953.0;-1936.53125
-1;35800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;244.0
-1;35900;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;244.0
-1;35900;BANANAS;4950;1;4949;29;;;4951;4;4954;3;4956;30;4950.5;-2029.58984375
-1;36000;PEARLS;9995;28;;;;;9998;1;10005;28;;;9996.5;244.0
-1;36000;BANANAS;4950;28;;;;;4957;28;;;;;4953.5;-2039.30078125
-1;36100;PEARLS;9995;26;;;;;9998;4;10005;26;;;9996.5;246.0
-1;36100;BANANAS;4950;26;;;;;4957;26;;;;;4953.5;-2072.796875
-1;36200;BANANAS;4950;30;;;;;4955;3;4957;30;;;4952.5;-2074.0703125
-1;36200;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;254.0
-1;36300;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;254.0
-1;36300;BANANAS;4951;21;;;;;4958;22;;;;;4954.5;-2083.640625
-1;36400;PEARLS;9996;1;9995;27;;;10002;5;10004;1;10005;27;9999.0;256.0
-1;36400;BANANAS;4950;28;;;;;4955;5;4957;28;;;4952.5;-2068.5859375
-1;36500;BANANAS;4951;1;4950;26;;;4955;10;4957;27;;;4953.0;-2074.890625
-1;36500;PEARLS;9996;1;9995;26;;;10002;10;10004;1;10005;26;9999.0;256.0
-1;36600;BANANAS;4951;1;4950;21;;;4957;21;;;;;4954.0;-2061.46875
-1;36600;PEARLS;10002;4;9998;1;9995;21;10005;21;;;;;10003.5;256.0
-1;36700;BANANAS;4954;11;4949;30;;;4956;30;;;;;4955.0;-2058.53125
-1;36700;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;264.0
-1;36800;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;266.0
-1;36800;BANANAS;4950;27;;;;;4953;2;4957;27;;;4951.5;-2069.9296875
-1;36900;PEARLS;9996;2;9995;29;;;10002;3;10004;2;10005;29;9999.0;268.0
-1;36900;BANANAS;4950;31;;;;;4955;3;4957;31;;;4952.5;-2073.1640625
-1;37000;BANANAS;4953;2;4951;4;4950;23;4957;23;;;;;4955.0;-2075.921875
-1;37000;PEARLS;9998;4;9995;23;;;10005;23;;;;;10001.5;268.0
-1;37100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;268.0
-1;37100;BANANAS;4955;1;4950;24;;;4957;24;;;;;4956.0;-2066.34375
-1;37200;PEARLS;9998;2;9995;22;;;10005;22;;;;;10001.5;268.0
-1;37200;BANANAS;4951;3;4950;22;;;4957;22;;;;;4954.0;-2068.109375
-1;37300;PEARLS;10002;5;9995;27;;;10005;27;;;;;10003.5;268.0
-1;37300;BANANAS;4950;27;;;;;4955;7;4957;27;;;4952.5;-2062.53125
-1;37400;BANANAS;4950;1;4949;22;;;4956;23;;;;;4953.0;-2057.296875
-1;37400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;276.0
-1;37500;PEARLS;10002;1;9998;2;9995;29;10005;29;;;;;10003.5;276.0
-1;37500;BANANAS;4955;1;4951;2;4950;29;4957;29;;;;;4956.0;-2066.4453125
-1;37600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;276.0
-1;37600;BANANAS;4950;26;;;;;4957;26;;;;;4953.5;-2065.671875
-1;37700;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;276.0
-1;37700;BANANAS;4955;1;4950;29;;;4957;29;;;;;4956.0;-2069.0234375
-1;37800;BANANAS;4950;29;;;;;4957;29;;;;;4953.5;-2065.65625
-1;37800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;276.0
-1;37900;BANANAS;4950;29;;;;;4952;2;4957;29;;;4951.0;-2073.2734375
-1;37900;PEARLS;9996;2;9995;27;;;10000;3;10004;2;10005;27;9998.0;276.0
-1;38000;PEARLS;9995;25;;;;;10002;5;10005;25;;;9998.5;276.0
-1;38000;BANANAS;4950;25;;;;;4954;5;4956;25;;;4952.0;-2060.375
-1;38100;BANANAS;4949;28;;;;;4950;1;4956;28;;;4949.5;-2050.5078125
-1;38100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;276.0
-1;38200;BANANAS;4950;5;4949;23;;;4956;23;;;;;4953.0;-2046.1328125
-1;38200;PEARLS;9995;23;;;;;9998;2;10005;23;;;9996.5;276.0
-1;38300;BANANAS;4949;1;4948;26;;;4955;27;;;;;4952.0;-2130.849609375
-1;38300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;280.0
-1;38400;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;280.0
-1;38400;BANANAS;4948;21;;;;;4949;1;4955;21;;;4948.5;-2180.671875
-1;38500;BANANAS;4954;1;4949;25;;;4955;2;4956;23;;;4954.5;-2177.21875
-1;38500;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;282.0
-1;38600;BANANAS;4948;27;;;;;4955;27;;;;;4951.5;-2178.890625
-1;38600;PEARLS;10002;5;9995;27;;;10005;27;;;;;10003.5;284.0
-1;38700;BANANAS;4949;30;;;;;4955;1;4956;29;;;4952.0;-2176.4765625
-1;38700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;284.0
-1;38800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;284.0
-1;38800;BANANAS;4949;27;;;;;4956;27;;;;;4952.5;-2176.0390625
-1;38900;BANANAS;4950;26;;;;;4955;4;4956;1;4957;25;4952.5;-2157.28125
-1;38900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;284.0
-1;39000;BANANAS;4950;29;;;;;4957;29;;;;;4953.5;-2152.6171875
-1;39000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;284.0
-1;39100;BANANAS;4949;30;;;;;4954;10;4956;30;;;4951.5;-2165.203125
-1;39100;PEARLS;9996;1;9995;29;;;10002;10;10004;1;10005;29;9999.0;284.0
-1;39200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;284.0
-1;39200;BANANAS;4955;1;4949;24;;;4956;24;;;;;4955.5;-2159.4140625
-1;39300;BANANAS;4950;3;4949;27;;;4956;27;;;;;4953.0;-2171.4296875
-1;39300;PEARLS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;284.0
-1;39400;BANANAS;4950;2;4949;27;;;4956;29;;;;;4953.0;-2161.0078125
-1;39400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;284.0
-1;39500;BANANAS;4950;22;;;;;4957;22;;;;;4953.5;-2155.3125
-1;39500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;284.0
-1;39600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;284.0
-1;39600;BANANAS;4949;22;;;;;4956;22;;;;;4952.5;-2229.45703125
-1;39700;BANANAS;4949;20;;;;;4956;20;;;;;4952.5;-2290.421875
-1;39700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;284.0
-1;39800;BANANAS;4949;31;;;;;4954;3;4956;31;;;4951.5;-2285.3984375
-1;39800;PEARLS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;284.0
-1;39900;BANANAS;4950;1;4949;32;;;4956;32;;;;;4953.0;-2281.5078125
-1;39900;PEARLS;9998;1;9996;2;9995;30;10004;2;10005;30;;;10001.0;284.0
-1;40000;PEARLS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;284.0
-1;40000;BANANAS;4953;5;4950;9;4949;31;4955;1;4956;30;;;4954.0;-2275.2421875
-1;40100;BANANAS;4949;27;;;;;4956;27;;;;;4952.5;-2279.765625
-1;40100;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;284.0
-1;40200;BANANAS;4949;23;;;;;4954;7;4956;23;;;4951.5;-2281.78125
-1;40200;PEARLS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;284.0
-1;40300;BANANAS;4949;25;;;;;4955;1;4956;24;;;4952.0;-2275.75
-1;40300;PEARLS;9996;1;9995;24;;;10000;4;10004;1;10005;24;9998.0;284.0
-1;40400;PEARLS;9996;1;9995;20;;;10002;10;10004;1;10005;20;9999.0;284.0
-1;40400;BANANAS;4948;21;;;;;4953;10;4954;1;4955;20;4950.5;-2256.4375
-1;40500;BANANAS;4948;24;;;;;4951;2;4955;24;;;4949.5;-2255.2109375
-1;40500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;284.0
-1;40600;BANANAS;4948;2;4947;24;;;4954;26;;;;;4951.0;-2249.65625
-1;40600;PEARLS;9996;2;9995;24;;;9998;7;10004;2;10005;24;9997.0;284.0
-1;40700;BANANAS;4948;26;;;;;4955;26;;;;;4951.5;-2327.52734375
-1;40700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;298.0
-1;40800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;298.0
-1;40800;BANANAS;4948;29;;;;;4955;29;;;;;4951.5;-2369.890625
-1;40900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;298.0
-1;40900;BANANAS;4948;22;;;;;4955;22;;;;;4951.5;-2366.234375
-1;41000;BANANAS;4949;5;4948;22;;;4951;4;4955;22;;;4950.0;-2372.40625
-1;41000;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;298.0
-1;41100;BANANAS;4947;23;;;;;4954;23;;;;;4950.5;-2391.25
-1;41100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;298.0
-1;41200;BANANAS;4947;26;;;;;4954;26;;;;;4950.5;-2393.03125
-1;41200;PEARLS;9996;1;9995;25;;;9998;8;10004;1;10005;25;9997.0;298.0
-1;41300;PEARLS;9996;1;9995;20;;;10000;6;10002;2;10004;1;9998.0;314.0
-1;41300;BANANAS;4946;21;;;;;4951;2;4953;21;;;4948.5;-2407.3125
-1;41400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;314.0
-1;41400;BANANAS;4947;22;;;;;4950;4;4954;23;;;4948.5;-2398.1640625
-1;41500;BANANAS;4948;6;4947;30;;;4954;30;;;;;4951.0;-2394.890625
-1;41500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;314.0
-1;41600;PEARLS;9996;1;9995;27;;;9998;5;10004;1;10005;27;9997.0;314.0
-1;41600;BANANAS;4948;1;4947;27;;;4954;28;;;;;4951.0;-2381.0078125
-1;41700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;324.0
-1;41700;BANANAS;4947;20;;;;;4954;20;;;;;4950.5;-2384.71875
-1;41800;PEARLS;9996;2;9995;28;;;10002;3;10004;2;10005;28;9999.0;324.0
-1;41800;BANANAS;4947;30;;;;;4952;3;4954;30;;;4949.5;-2386.34375
-1;41900;BANANAS;4949;4;4948;30;;;4955;30;;;;;4952.0;-2372.453125
-1;41900;PEARLS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;324.0
-1;42000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;324.0
-1;42000;BANANAS;4948;30;;;;;4955;30;;;;;4951.5;-2368.6015625
-1;42100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;324.0
-1;42100;BANANAS;4948;24;;;;;4955;24;;;;;4951.5;-2367.484375
-1;42200;PEARLS;9995;26;;;;;10002;4;10005;26;;;9998.5;324.0
-1;42200;BANANAS;4948;26;;;;;4953;4;4955;26;;;4950.5;-2365.9453125
-1;42300;BANANAS;4953;1;4948;24;;;4955;24;;;;;4954.0;-2369.96875
-1;42300;PEARLS;10000;4;9995;24;;;10005;24;;;;;10002.5;324.0
-1;42400;BANANAS;4948;25;;;;;4954;1;4955;24;;;4951.0;-2377.609375
-1;42400;PEARLS;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;324.0
-1;42500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;334.0
-1;42500;BANANAS;4948;23;;;;;4954;2;4955;22;;;4951.0;-2455.4375
-1;42600;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;334.0
-1;42600;BANANAS;4947;25;;;;;4952;10;4954;25;;;4949.5;-2497.1015625
-1;42700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;334.0
-1;42700;BANANAS;4947;21;;;;;4954;22;;;;;4950.5;-2487.6875
-1;42800;BANANAS;4947;23;;;;;4954;23;;;;;4950.5;-2482.3359375
-1;42800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;334.0
-1;42900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;334.0
-1;42900;BANANAS;4946;22;;;;;4953;22;;;;;4949.5;-2477.515625
-1;43000;PEARLS;10002;7;9996;1;9995;24;10004;1;10005;24;;;10003.0;334.0
-1;43000;BANANAS;4946;25;;;;;4953;25;;;;;4949.5;-2465.984375
-1;43100;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;348.0
-1;43100;BANANAS;4946;25;;;;;4951;3;4952;2;4953;23;4948.5;-2464.9921875
-1;43200;BANANAS;4946;28;;;;;4953;28;;;;;4949.5;-2475.328125
-1;43200;PEARLS;9996;1;9995;27;;;10000;1;10004;1;10005;27;9998.0;348.0
-1;43300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;348.0
-1;43300;BANANAS;4946;20;;;;;4953;20;;;;;4949.5;-2576.20703125
-1;43400;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;348.0
-1;43400;BANANAS;4946;28;;;;;4951;8;4952;2;4953;27;4948.5;-2608.8359375
-1;43500;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;348.0
-1;43500;BANANAS;4946;24;;;;;4951;10;4952;1;4953;23;4948.5;-2612.96875
-1;43600;BANANAS;4945;21;;;;;4950;1;4952;21;;;4947.5;-2619.5078125
-1;43600;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;348.0
-1;43700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;348.0
-1;43700;BANANAS;4946;2;4945;26;;;4952;28;;;;;4949.0;-2619.0703125
-1;43800;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;348.0
-1;43800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;-2631.96875
-1;43900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;350.0
-1;43900;BANANAS;4945;28;;;;;4952;28;;;;;4948.5;-2629.3828125
-1;44000;BANANAS;4945;26;;;;;4948;6;4951;26;;;4946.5;-2633.7265625
-1;44000;PEARLS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;350.0
-1;44100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;358.0
-1;44100;BANANAS;4945;1;4944;28;;;4951;30;;;;;4948.0;-2637.96875
-1;44200;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;358.0
-1;44200;BANANAS;4945;6;4944;20;;;4951;22;;;;;4948.0;-2637.9140625
-1;44300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;358.0
-1;44300;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;-2625.0546875
-1;44400;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;-2626.9375
-1;44400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;358.0
-1;44500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;358.0
-1;44500;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;-2622.8671875
-1;44600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;358.0
-1;44600;BANANAS;4945;23;;;;;4952;23;;;;;4948.5;-2627.7421875
-1;44700;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;358.0
-1;44700;BANANAS;4945;1;4944;23;;;4949;9;4951;24;;;4947.0;-2636.578125
-1;44800;BANANAS;4945;2;4944;22;;;4949;10;4951;24;;;4947.0;-2638.8125
-1;44800;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;358.0
-1;44900;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;358.0
-1;44900;BANANAS;4945;26;;;;;4950;6;4952;26;;;4947.5;-2633.2109375
-1;45000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;358.0
-1;45000;BANANAS;4945;27;;;;;4951;1;4952;26;;;4948.0;-2630.4140625
-1;45100;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;358.0
-1;45100;BANANAS;4945;27;;;;;4951;2;4952;25;;;4948.0;-2632.4296875
-1;45200;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;-2621.609375
-1;45200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;360.0
-1;45300;BANANAS;4945;29;;;;;4946;1;4952;29;;;4945.5;-2621.6484375
-1;45300;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;360.0
-1;45400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;362.0
-1;45400;BANANAS;4946;28;;;;;4952;1;4953;27;;;4949.0;-2609.3515625
-1;45500;BANANAS;4946;1;4945;23;;;4952;24;;;;;4949.0;-2615.484375
-1;45500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;362.0
-1;45600;BANANAS;4951;1;4946;1;4945;24;4952;25;;;;;4951.5;-2615.953125
-1;45600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;362.0
-1;45700;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;362.0
-1;45700;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;-2618.6171875
-1;45800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;370.0
-1;45800;BANANAS;4946;2;4945;24;;;4952;26;;;;;4949.0;-2618.875
-1;45900;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;370.0
-1;45900;BANANAS;4946;1;4945;21;;;4950;1;4952;22;;;4948.0;-2621.796875
-1;46000;BANANAS;4946;27;;;;;4952;2;4953;25;;;4949.0;-2622.453125
-1;46000;PEARLS;9996;2;9995;25;;;9998;5;10004;2;10005;25;9997.0;370.0
-1;46100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;380.0
-1;46100;BANANAS;4945;27;;;;;4946;1;4952;27;;;4945.5;-2701.1640625
-1;46200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;380.0
-1;46200;BANANAS;4945;28;;;;;4946;2;4952;28;;;4945.5;-2693.43359375
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;380.0
-1;46300;BANANAS;4950;1;4945;1;4944;22;4951;23;;;;;4950.5;-2687.2109375
-1;46400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;-2762.484375
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;380.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;380.0
-1;46500;BANANAS;4944;25;;;;;4945;1;4949;5;4951;25;4944.5;-2777.140625
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;380.0
-1;46600;BANANAS;4947;4;4944;23;;;4949;2;4951;23;;;4948.0;-2775.703125
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;380.0
-1;46700;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;-2778.515625
-1;46800;BANANAS;4945;6;4944;22;;;4951;23;;;;;4948.0;-2771.8515625
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;380.0
-1;46900;BANANAS;4950;1;4944;28;;;4951;28;;;;;4950.5;-2775.4375
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;380.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;380.0
-1;47000;BANANAS;4944;20;;;;;4949;8;4951;20;;;4946.5;-2788.0703125
-1;47100;BANANAS;4945;4;4944;24;;;4951;24;;;;;4948.0;-2777.9765625
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;380.0
-1;47200;BANANAS;4950;1;4944;29;;;4951;29;;;;;4950.5;-2770.90625
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;380.0
-1;47300;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;-2773.6796875
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;380.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;380.0
-1;47400;BANANAS;4945;26;;;;;4950;5;4951;2;4952;24;4947.5;-2766.609375
-1;47500;BANANAS;4944;28;;;;;4950;28;;;;;4947.0;-2788.875
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;380.0
-1;47600;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;-2871.55859375
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;380.0
-1;47700;BANANAS;4943;24;;;;;4949;1;4950;23;;;4946.0;-2902.921875
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;380.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;382.0
-1;47800;BANANAS;4943;22;;;;;4948;8;4950;22;;;4945.5;-2903.0703125
-1;47900;BANANAS;4944;1;4943;21;;;4949;21;;;;;4946.5;-2916.94140625
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;384.0
-1;48000;BANANAS;4943;5;4942;27;;;4949;29;;;;;4946.0;-2980.546875
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;384.0
-1;48100;BANANAS;4942;29;;;;;4949;29;;;;;4945.5;-3015.171875
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;384.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;384.0
-1;48200;BANANAS;4942;26;;;;;4949;26;;;;;4945.5;-3019.671875
-1;48300;BANANAS;4948;1;4942;29;;;4949;29;;;;;4948.5;-3021.859375
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;384.0
-1;48400;BANANAS;4947;1;4942;22;;;4949;22;;;;;4948.0;-3029.796875
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;384.0
-1;48500;BANANAS;4942;25;;;;;4949;25;;;;;4945.5;-3029.4140625
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;384.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;384.0
-1;48600;BANANAS;4942;22;;;;;4947;4;4948;2;4949;20;4944.5;-3029.59375
-1;48700;BANANAS;4941;21;;;;;4948;21;;;;;4944.5;-3039.25
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;384.0
-1;48800;BANANAS;4943;10;4942;31;;;4949;31;;;;;4946.0;-3025.640625
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;388.0
-1;48900;BANANAS;4942;3;4941;24;;;4948;25;;;;;4945.0;-3036.1640625
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;388.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;49000;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;-3040.9375
-1;49100;BANANAS;4942;3;4941;26;;;4948;26;;;;;4945.0;-3051.6796875
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;388.0
-1;49200;BANANAS;4940;25;;;;;4946;2;4947;23;;;4943.0;-3069.984375
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;388.0
-1;49300;BANANAS;4945;1;4940;29;;;4946;29;;;;;4945.5;-3072.546875
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;388.0
-1;49400;BANANAS;4945;1;4941;5;4940;22;4947;22;;;;;4946.0;-3063.671875
-1;49500;BANANAS;4940;23;;;;;4947;23;;;;;4943.5;-3054.9453125
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;388.0
-1;49600;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;-3058.203125
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;388.0
-1;49700;BANANAS;4941;24;;;;;4946;9;4947;2;4948;22;4943.5;-3048.7421875
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;388.0
-1;49800;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;-3046.3671875
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;388.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;390.0
-1;49900;BANANAS;4941;22;;;;;4946;1;4947;2;4948;20;4943.5;-3049.015625
-1;50000;BANANAS;4943;1;4940;30;;;4947;30;;;;;4945.0;-3060.875
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;390.0
-1;50100;BANANAS;4941;32;;;;;4947;2;4948;30;;;4944.0;-3051.15625
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;390.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;390.0
-1;50200;BANANAS;4942;1;4941;25;;;4948;25;;;;;4945.0;-3038.6953125
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;390.0
-1;50300;BANANAS;4942;1;4941;25;;;4946;6;4948;26;;;4944.0;-3034.046875
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;390.0
-1;50400;BANANAS;4942;1;4941;29;;;4948;30;;;;;4945.0;-3038.1953125
-1;50500;BANANAS;4942;1;4941;28;;;4948;29;;;;;4945.0;-3033.921875
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;398.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;406.0
-1;50600;BANANAS;4947;1;4942;24;;;4948;1;4949;23;;;4947.5;-3031.8671875
