day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;582200;COCONUTS;7949;182;;;;;7950;40;7952;182;;;7949.5;-18882.5
2;582200;PINA_COLADAS;14916;97;;;;;14919;97;;;;;14917.5;-27759.0
2;582300;PINA_COLADAS;14914;107;;;;;14917;107;;;;;14915.5;-27249.0
2;582300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5112.0
2;582300;BANANAS;4799;2;4798;28;;;4805;30;;;;;4802.0;5028.0
2;582300;COCONUTS;7948;200;;;;;7950;51;7951;149;;;7949.0;-18209.5
2;582400;PEARLS;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;5112.0
2;582400;BANANAS;4799;3;4798;32;;;4804;2;4805;30;;;4801.5;5020.40625
2;582400;COCONUTS;7948;199;;;;;7950;199;;;;;7949.0;-18153.0
2;582400;PINA_COLADAS;14915;111;;;;;14918;111;;;;;14916.5;-27476.5
2;582500;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;5112.0
2;582500;BANANAS;4798;26;;;;;4803;6;4805;26;;;4800.5;5019.78125
2;582500;COCONUTS;7947;166;;;;;7950;166;;;;;7948.5;-17944.0
2;582500;PINA_COLADAS;14913;104;;;;;14916;104;;;;;14914.5;-26817.5
2;582600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5112.0
2;582600;BANANAS;4798;28;;;;;4799;1;4804;28;;;4798.5;5012.671875
2;582600;COCONUTS;7948;169;;;;;7950;67;7951;102;;;7949.0;-18257.5
2;582600;PINA_COLADAS;14913;20;14912;51;;;14915;20;14916;51;;;14914.0;-26722.5
2;582700;PINA_COLADAS;14911;25;14910;75;;;14913;25;14914;75;;;14912.0;-26166.5
2;582700;PEARLS;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;5112.0
2;582700;BANANAS;4798;1;4797;24;;;4803;2;4804;22;;;4800.5;5001.109375
2;582700;COCONUTS;7948;183;;;;;7951;183;;;;;7949.5;-18489.5
2;582800;BANANAS;4797;30;;;;;4804;30;;;;;4800.5;4997.5
2;582800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;5112.0
2;582800;COCONUTS;7949;169;;;;;7952;169;;;;;7950.5;-18882.5
2;582800;PINA_COLADAS;14912;28;14911;52;;;14914;28;14915;52;;;14913.0;-26423.5
2;582900;PEARLS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;5112.0
2;582900;COCONUTS;7948;193;;;;;7951;193;;;;;7949.5;-18576.0
2;582900;PINA_COLADAS;14912;84;;;;;14915;84;;;;;14913.5;-26538.0
2;582900;BANANAS;4798;9;4797;28;;;4803;28;;;;;4800.5;4995.0234375
2;583000;PEARLS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;5112.0
2;583000;COCONUTS;7948;182;;;;;7951;182;;;;;7949.5;-18298.0
2;583000;PINA_COLADAS;14911;27;14910;53;;;14913;27;14914;53;;;14912.0;-26127.5
2;583000;BANANAS;4798;25;;;;;4803;2;4804;2;4805;24;4800.5;5017.0390625
2;583100;PINA_COLADAS;14915;109;;;;;14918;109;;;;;14916.5;-27419.0
2;583100;BANANAS;4799;5;4798;24;;;4805;24;;;;;4802.0;5023.7265625
2;583100;PEARLS;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;5112.0
2;583100;COCONUTS;7950;66;7949;177;;;7952;177;;;;;7951.0;-19004.0
2;583200;BANANAS;4799;2;4798;24;;;4805;24;;;;;4802.0;5026.53125
2;583200;PEARLS;9998;2;9995;24;;;10005;24;;;;;10001.5;5112.0
2;583200;COCONUTS;7950;42;7949;140;;;7952;182;;;;;7951.0;-19270.0
2;583200;PINA_COLADAS;14915;82;;;;;14918;82;;;;;14916.5;-27444.5
2;583300;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;5112.0
2;583300;COCONUTS;7949;211;;;;;7952;211;;;;;7950.5;-18959.0
2;583300;PINA_COLADAS;14915;83;;;;;14918;83;;;;;14916.5;-27576.0
2;583300;BANANAS;4798;22;;;;;4805;22;;;;;4801.5;5024.828125
2;583400;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;5114.0
2;583400;COCONUTS;7949;173;;;;;7952;173;;;;;7950.5;-19108.0
2;583400;PINA_COLADAS;14915;107;;;;;14916;27;14918;107;;;14915.5;-27505.0
2;583400;BANANAS;4799;6;4798;27;;;4804;2;4805;25;;;4801.5;5019.9375
2;583500;PINA_COLADAS;14915;96;;;;;14918;96;;;;;14916.5;-27563.5
2;583500;BANANAS;4798;11;4797;24;;;4804;26;;;;;4801.0;5006.90625
2;583500;PEARLS;9998;10;9996;2;9995;24;10004;2;10005;24;;;10001.0;5114.0
2;583500;COCONUTS;7950;177;;;;;7952;50;7953;127;;;7951.0;-19385.0
2;583600;BANANAS;4798;24;;;;;4804;24;;;;;4801.0;5013.2265625
2;583600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5114.0
2;583600;COCONUTS;7950;199;;;;;7953;199;;;;;7951.5;-19610.5
2;583600;PINA_COLADAS;14913;78;;;;;14916;78;;;;;14914.5;-26884.0
2;583700;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;5114.0
2;583700;COCONUTS;7950;161;;;;;7952;61;7953;100;;;7951.0;-19440.5
2;583700;PINA_COLADAS;14912;82;;;;;14915;82;;;;;14913.5;-26632.5
2;583700;BANANAS;4798;1;4797;30;;;4802;6;4804;31;;;4800.0;5011.203125
2;583800;PEARLS;9995;26;;;;;10002;4;10005;26;;;9998.5;5114.0
2;583800;COCONUTS;7949;167;;;;;7952;167;;;;;7950.5;-19197.5
2;583800;PINA_COLADAS;14912;96;;;;;14915;96;;;;;14913.5;-26557.0
2;583800;BANANAS;4798;26;;;;;4800;3;4802;4;4804;26;4799.0;5012.75
2;583900;PINA_COLADAS;14911;26;14910;73;;;14912;24;14913;26;14914;73;14911.5;-26150.0
2;583900;BANANAS;4798;26;;;;;4799;5;4800;6;4804;26;4798.5;5012.546875
2;583900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5114.0
2;583900;COCONUTS;7949;190;;;;;7952;190;;;;;7950.5;-18922.0
2;584000;BANANAS;4797;27;;;;;4802;1;4804;27;;;4799.5;5002.0
2;584000;PEARLS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;5114.0
2;584000;COCONUTS;7950;186;;;;;7952;52;7953;134;;;7951.0;-19361.5
2;584000;PINA_COLADAS;14912;108;;;;;14915;108;;;;;14913.5;-26562.5
2;584100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5114.0
2;584100;COCONUTS;7949;157;;;;;7952;157;;;;;7950.5;-18937.5
2;584100;PINA_COLADAS;14911;91;;;;;14914;91;;;;;14912.5;-26278.5
2;584100;BANANAS;4797;22;;;;;4804;22;;;;;4800.5;5008.8125
2;584200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5114.0
2;584200;COCONUTS;7948;218;;;;;7949;59;7951;218;;;7948.5;-18458.0
2;584200;PINA_COLADAS;14909;91;;;;;14912;91;;;;;14910.5;-25741.5
2;584200;BANANAS;4798;29;;;;;4804;2;4805;27;;;4801.0;5017.2890625
2;584300;PINA_COLADAS;14907;103;;;;;14910;103;;;;;14908.5;-25116.5
2;584300;PEARLS;9998;8;9996;2;9995;24;10004;2;10005;24;;;10001.0;5114.0
2;584300;BANANAS;4799;9;4798;26;;;4804;26;;;;;4801.5;5014.5625
2;584300;COCONUTS;7948;175;;;;;7949;79;7951;175;;;7948.5;-18405.0
2;584400;PEARLS;9998;6;9995;20;;;10005;20;;;;;10001.5;5114.0
2;584400;BANANAS;4799;6;4798;20;;;4805;20;;;;;4802.0;5020.578125
2;584400;COCONUTS;7949;201;;;;;7952;201;;;;;7950.5;-18881.0
2;584400;PINA_COLADAS;14911;88;;;;;14914;88;;;;;14912.5;-26385.5
2;584500;COCONUTS;7948;174;;;;;7951;174;;;;;7949.5;-18460.5
2;584500;PINA_COLADAS;14910;31;14909;68;;;14912;31;14913;68;;;14911.0;-25819.0
2;584500;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;5114.0
2;584500;BANANAS;4798;27;;;;;4802;10;4804;27;;;4800.0;5013.1796875
2;584600;COCONUTS;7948;155;;;;;7951;155;;;;;7949.5;-18321.0
2;584600;PINA_COLADAS;14906;114;;;;;14909;114;;;;;14907.5;-24805.5
2;584600;PEARLS;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;5114.0
2;584600;BANANAS;4798;1;4797;21;;;4802;7;4804;22;;;4800.0;5008.890625
2;584700;PINA_COLADAS;14907;24;14906;72;;;14910;96;;;;;14908.5;-24997.0
2;584700;PEARLS;9996;1;9995;26;;;10002;2;10004;1;10005;26;9999.0;5114.0
2;584700;BANANAS;4797;27;;;;;4802;2;4804;27;;;4799.5;5001.8125
2;584700;COCONUTS;7947;80;7946;145;;;7949;225;;;;;7948.0;-17528.0
2;584800;PEARLS;9998;10;9995;26;;;10005;26;;;;;10001.5;5114.0
2;584800;BANANAS;4798;10;4797;26;;;4804;26;;;;;4801.0;5008.6796875
2;584800;COCONUTS;7949;199;;;;;7951;64;7952;135;;;7950.0;-18796.0
2;584800;PINA_COLADAS;14912;96;;;;;14915;96;;;;;14913.5;-26508.5
2;584900;COCONUTS;7950;70;7949;108;;;7952;178;;;;;7951.0;-19250.0
2;584900;PINA_COLADAS;14915;74;;;;;14916;23;14918;74;;;14915.5;-27464.0
2;584900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5114.0
2;584900;BANANAS;4798;1;4797;26;;;4804;27;;;;;4801.0;5010.890625
2;585000;COCONUTS;7950;185;;;;;7952;45;7953;140;;;7951.0;-19373.5
2;585000;PINA_COLADAS;14913;88;;;;;14916;88;;;;;14914.5;-26966.5
2;585000;BANANAS;4798;2;4797;20;;;4804;22;;;;;4801.0;5007.5546875
2;585000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5114.0
2;585100;PINA_COLADAS;14911;88;;;;;14914;88;;;;;14912.5;-26289.5
2;585100;BANANAS;4801;4;4798;27;;;4803;5;4805;27;;;4802.0;5017.125
2;585100;PEARLS;9995;27;;;;;10002;6;10005;27;;;9998.5;5114.0
2;585100;COCONUTS;7948;166;;;;;7951;166;;;;;7949.5;-18522.0
2;585200;BANANAS;4798;21;;;;;4800;5;4805;21;;;4799.0;5021.828125
2;585200;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;5114.0
2;585200;COCONUTS;7949;190;;;;;7951;71;7952;119;;;7950.0;-18760.0
2;585200;PINA_COLADAS;14909;80;;;;;14912;80;;;;;14910.5;-25740.5
2;585300;COCONUTS;7948;153;;;;;7951;153;;;;;7949.5;-18630.5
2;585300;PINA_COLADAS;14909;91;;;;;14912;91;;;;;14910.5;-25644.5
2;585300;BANANAS;4799;2;4798;30;;;4805;32;;;;;4802.0;5033.75
2;585300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5116.0
2;585400;COCONUTS;7948;189;;;;;7951;189;;;;;7949.5;-18379.5
2;585400;PINA_COLADAS;14912;34;14911;29;14910;56;14913;29;14914;56;;;14912.5;-26157.0
2;585400;BANANAS;4804;1;4799;27;;;4805;27;;;;;4804.5;5039.9140625
2;585400;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;5116.0
2;585500;PINA_COLADAS;14906;107;;;;;14909;107;;;;;14907.5;-24833.5
2;585500;BANANAS;4799;26;;;;;4806;26;;;;;4802.5;5054.21875
2;585500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5118.0
2;585500;COCONUTS;7947;220;;;;;7948;42;7949;79;7950;141;7947.5;-17616.0
2;585600;BANANAS;4799;22;;;;;4804;4;4806;22;;;4801.5;5050.7421875
2;585600;PEARLS;9995;22;;;;;10002;4;10005;22;;;9998.5;5118.0
2;585600;COCONUTS;7948;186;;;;;7950;43;7951;143;;;7949.0;-18219.5
2;585600;PINA_COLADAS;14909;92;;;;;14912;92;;;;;14910.5;-25663.0
2;585700;PINA_COLADAS;14906;40;14905;61;;;14908;40;14909;61;;;14907.0;-24672.0
2;585700;BANANAS;4799;30;;;;;4804;9;4806;30;;;4801.5;5046.7265625
2;585700;PEARLS;9995;30;;;;;10002;9;10005;30;;;9998.5;5118.0
2;585700;COCONUTS;7947;189;;;;;7950;189;;;;;7948.5;-17748.5
2;585800;PINA_COLADAS;14905;32;14904;74;;;14908;106;;;;;14906.5;-24404.0
2;585800;BANANAS;4799;31;;;;;4806;31;;;;;4802.5;5048.2578125
2;585800;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5118.0
2;585800;COCONUTS;7947;198;;;;;7950;198;;;;;7948.5;-17767.0
2;585900;PINA_COLADAS;14901;73;;;;;14904;73;;;;;14902.5;-23363.0
2;585900;BANANAS;4799;28;;;;;4805;28;;;;;4802.0;5039.9921875
2;585900;PEARLS;10002;3;9995;28;;;10005;28;;;;;10003.5;5118.0
2;585900;COCONUTS;7946;199;;;;;7949;199;;;;;7947.5;-17359.5
2;586000;BANANAS;4798;23;;;;;4803;6;4805;23;;;4800.5;5029.7578125
2;586000;PEARLS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;5124.0
2;586000;COCONUTS;7946;182;;;;;7949;182;;;;;7947.5;-17105.5
2;586000;PINA_COLADAS;14901;103;;;;;14904;36;14905;67;;;14902.5;-23396.5
2;586100;PINA_COLADAS;14900;95;;;;;14903;95;;;;;14901.5;-23018.0
2;586100;BANANAS;4798;25;;;;;4804;1;4805;24;;;4801.0;5024.9765625
2;586100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5124.0
2;586100;COCONUTS;7946;162;;;;;7949;162;;;;;7947.5;-17226.5
2;586200;PINA_COLADAS;14898;97;;;;;14901;97;;;;;14899.5;-22471.0
2;586200;BANANAS;4798;21;;;;;4804;21;;;;;4801.0;5023.0
2;586200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5124.0
2;586200;COCONUTS;7947;78;7946;124;;;7949;202;;;;;7948.0;-17468.5
2;586300;PINA_COLADAS;14895;24;14894;61;;;14897;24;14898;61;;;14896.0;-21319.5
2;586300;BANANAS;4798;28;;;;;4799;1;4805;28;;;4798.5;5029.5078125
2;586300;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;5124.0
2;586300;COCONUTS;7944;209;;;;;7947;209;;;;;7945.5;-16077.5
2;586400;BANANAS;4798;21;;;;;4803;2;4804;1;4805;20;4800.5;5026.46875
2;586400;PEARLS;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;5126.0
2;586400;COCONUTS;7945;61;7944;146;;;7947;146;;;;;7946.0;-15998.0
2;586400;PINA_COLADAS;14893;85;;;;;14896;20;14897;65;;;14894.5;-21003.5
2;586500;PEARLS;9995;25;;;;;10002;7;10005;25;;;9998.5;5126.0
2;586500;BANANAS;4798;25;;;;;4803;7;4804;25;;;4800.5;5024.8359375
2;586500;COCONUTS;7945;187;;;;;7947;74;7948;113;;;7946.0;-16417.0
2;586500;PINA_COLADAS;14893;96;;;;;14896;96;;;;;14894.5;-20949.5
2;586600;PINA_COLADAS;14893;89;;;;;14896;34;14897;55;;;14894.5;-21011.0
2;586600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5126.0
2;586600;BANANAS;4804;1;4798;26;;;4805;26;;;;;4804.5;5035.0
2;586600;COCONUTS;7944;152;;;;;7947;152;;;;;7945.5;-16114.5
2;586700;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;5126.0
2;586700;BANANAS;4799;1;4798;25;;;4805;26;;;;;4802.0;5041.375
2;586700;COCONUTS;7943;208;;;;;7946;208;;;;;7944.5;-15591.5
2;586700;PINA_COLADAS;14891;101;;;;;14894;101;;;;;14892.5;-20371.5
2;586800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5128.0
2;586800;BANANAS;4798;25;;;;;4805;25;;;;;4801.5;5036.390625
2;586800;COCONUTS;7943;149;;;;;7946;149;;;;;7944.5;-15476.5
2;586800;PINA_COLADAS;14890;70;;;;;14891;30;14893;70;;;14890.5;-20047.5
2;586900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5128.0
2;586900;BANANAS;4798;23;;;;;4805;23;;;;;4801.5;5038.015625
2;586900;COCONUTS;7945;188;;;;;7948;188;;;;;7946.5;-16513.5
2;586900;PINA_COLADAS;14892;91;;;;;14895;91;;;;;14893.5;-20566.0
2;587000;PINA_COLADAS;14893;85;;;;;14896;85;;;;;14894.5;-20944.0
2;587000;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;5128.0
2;587000;BANANAS;4798;30;;;;;4803;1;4805;30;;;4800.5;5037.6171875
2;587000;COCONUTS;7947;68;7946;170;;;7949;170;;;;;7948.0;-17342.0
2;587100;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5128.0
2;587100;BANANAS;4798;31;;;;;4800;5;4804;31;;;4799.0;5024.265625
2;587100;COCONUTS;7947;30;7946;73;7945;105;7948;178;;;;;7947.5;-16874.5
2;587100;PINA_COLADAS;14894;96;;;;;14897;96;;;;;14895.5;-21110.0
2;587200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5128.0
2;587200;COCONUTS;7946;78;7945;188;;;7948;188;;;;;7947.0;-16637.5
2;587200;BANANAS;4798;26;;;;;4804;26;;;;;4801.0;5028.484375
2;587200;PINA_COLADAS;14894;94;;;;;14897;94;;;;;14895.5;-21274.5
2;587300;BANANAS;4798;30;;;;;4804;2;4805;28;;;4801.0;5029.875
2;587300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5128.0
2;587300;COCONUTS;7945;214;;;;;7948;214;;;;;7946.5;-16596.0
2;587300;PINA_COLADAS;14893;108;;;;;14896;108;;;;;14894.5;-20841.5
2;587400;PINA_COLADAS;14891;106;;;;;14894;106;;;;;14892.5;-20241.5
2;587400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5128.0
2;587400;COCONUTS;7945;195;;;;;7948;195;;;;;7946.5;-16713.0
2;587400;BANANAS;4798;23;;;;;4804;24;;;;;4801.0;5029.390625
2;587500;BANANAS;4799;1;4798;20;;;4805;21;;;;;4802.0;5041.6875
2;587500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5128.0
2;587500;COCONUTS;7945;186;;;;;7948;186;;;;;7946.5;-16601.5
2;587500;PINA_COLADAS;14892;99;;;;;14895;99;;;;;14893.5;-20660.0
2;587600;PEARLS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;5128.0
2;587600;COCONUTS;7945;160;;;;;7948;160;;;;;7946.5;-16541.5
2;587600;BANANAS;4798;22;;;;;4804;2;4805;20;;;4801.0;5033.8046875
2;587600;PINA_COLADAS;14896;22;14895;83;;;14898;83;;;;;14897.0;-21513.0
2;587700;BANANAS;4799;10;4798;23;;;4805;23;;;;;4802.0;5037.9453125
2;587700;PEARLS;9998;10;9995;23;;;10005;23;;;;;10001.5;5130.0
2;587700;COCONUTS;7944;196;;;;;7947;196;;;;;7945.5;-15917.0
2;587700;PINA_COLADAS;14888;71;;;;;14891;71;;;;;14889.5;-19350.5
2;587800;PINA_COLADAS;14888;25;14887;68;;;14890;25;14891;68;;;14889.0;-19264.0
2;587800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5130.0
2;587800;COCONUTS;7943;168;;;;;7946;168;;;;;7944.5;-15357.0
2;587800;BANANAS;4798;25;;;;;4804;2;4805;23;;;4801.0;5030.46875
2;587900;BANANAS;4798;29;;;;;4804;29;;;;;4801.0;5024.65625
2;587900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5130.0
2;587900;COCONUTS;7943;162;;;;;7945;58;7946;104;;;7944.0;-15255.0
2;587900;PINA_COLADAS;14888;99;;;;;14889;40;14891;99;;;14888.5;-19485.0
2;588000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5130.0
2;588000;COCONUTS;7944;188;;;;;7946;64;7947;124;;;7945.0;-15770.5
2;588000;BANANAS;4798;29;;;;;4805;29;;;;;4801.5;5032.96875
2;588000;PINA_COLADAS;14892;20;14891;64;;;14895;84;;;;;14893.5;-20497.5
2;588100;BANANAS;4798;30;;;;;4805;30;;;;;4801.5;5038.2578125
2;588100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5130.0
2;588100;COCONUTS;7943;150;;;;;7945;41;7946;109;;;7944.0;-15236.5
2;588100;PINA_COLADAS;14890;96;;;;;14891;30;14893;96;;;14890.5;-19908.0
2;588200;PINA_COLADAS;14888;101;;;;;14891;101;;;;;14889.5;-19334.5
2;588200;PEARLS;9995;22;;;;;10002;8;10005;22;;;9998.5;5130.0
2;588200;COCONUTS;7943;68;7942;163;;;7945;163;;;;;7944.0;-14991.5
2;588200;BANANAS;4798;22;;;;;4803;8;4805;22;;;4800.5;5032.375
2;588300;BANANAS;4798;28;;;;;4801;4;4803;7;4805;28;4799.5;5036.4140625
2;588300;PEARLS;9996;2;9995;26;;;10002;7;10004;2;10005;26;9999.0;5130.0
2;588300;COCONUTS;7942;188;;;;;7945;188;;;;;7943.5;-15024.0
2;588300;PINA_COLADAS;14889;26;14888;58;;;14890;21;14891;26;14892;58;14889.5;-19576.0
2;588400;PEARLS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;5130.0
2;588400;COCONUTS;7941;56;7940;107;;;7943;163;;;;;7942.0;-13915.0
2;588400;BANANAS;4801;5;4798;26;;;4803;2;4804;2;4805;24;4802.0;5030.875
2;588400;PINA_COLADAS;14884;85;;;;;14887;85;;;;;14885.5;-18156.0
2;588500;BANANAS;4798;24;;;;;4805;24;;;;;4801.5;5035.078125
2;588500;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;5130.0
2;588500;COCONUTS;7941;195;;;;;7944;195;;;;;7942.5;-14186.5
2;588500;PINA_COLADAS;14885;35;14884;53;;;14887;35;14888;53;;;14886.0;-18344.0
2;588600;PINA_COLADAS;14884;77;;;;;14885;30;14887;77;;;14884.5;-18124.5
2;588600;PEARLS;9998;1;9996;1;9995;26;10004;1;10005;26;;;10001.0;5132.0
2;588600;COCONUTS;7941;196;;;;;7943;66;7944;130;;;7942.0;-14033.0
2;588600;BANANAS;4799;2;4798;26;;;4805;27;;;;;4802.0;5040.9765625
2;588700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5132.0
2;588700;BANANAS;4798;24;;;;;4805;24;;;;;4801.5;5042.984375
2;588700;COCONUTS;7941;180;;;;;7944;180;;;;;7942.5;-14132.5
2;588700;PINA_COLADAS;14885;39;14884;73;;;14887;39;14888;73;;;14886.0;-18349.5
2;588800;COCONUTS;7940;172;;;;;7943;172;;;;;7941.5;-13758.0
2;588800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5132.0
2;588800;BANANAS;4798;26;;;;;4805;26;;;;;4801.5;5043.75
2;588800;PINA_COLADAS;14883;80;;;;;14886;80;;;;;14884.5;-17843.5
2;588900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5132.0
2;588900;BANANAS;4803;1;4798;22;;;4805;22;;;;;4804.0;5031.9921875
2;588900;COCONUTS;7941;158;;;;;7943;50;7944;108;;;7942.0;-14054.5
2;588900;PINA_COLADAS;14882;102;;;;;14885;102;;;;;14883.5;-17676.0
2;589000;PINA_COLADAS;14885;106;;;;;14888;106;;;;;14886.5;-18580.0
2;589000;COCONUTS;7942;181;;;;;7945;181;;;;;7943.5;-14836.5
2;589000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5132.0
2;589000;BANANAS;4798;20;;;;;4804;20;;;;;4801.0;5030.625
2;589100;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;5132.0
2;589100;BANANAS;4803;1;4798;26;;;4804;1;4805;25;;;4803.5;5035.7109375
2;589100;COCONUTS;7942;197;;;;;7944;57;7945;140;;;7943.0;-14677.5
2;589100;PINA_COLADAS;14886;29;14885;70;;;14888;29;14889;70;;;14887.0;-18652.5
2;589200;COCONUTS;7942;214;;;;;7945;214;;;;;7943.5;-14958.0
2;589200;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;5134.0
2;589200;BANANAS;4798;28;;;;;4804;28;;;;;4801.0;5030.1328125
2;589200;PINA_COLADAS;14886;91;;;;;14889;91;;;;;14887.5;-18728.5
2;589300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5136.0
2;589300;BANANAS;4798;1;4797;30;;;4804;31;;;;;4801.0;5027.125
2;589300;COCONUTS;7941;218;;;;;7944;218;;;;;7942.5;-14180.0
2;589300;PINA_COLADAS;14883;20;14882;54;;;14885;20;14886;54;;;14884.0;-17775.5
2;589400;PINA_COLADAS;14884;23;14883;71;;;14886;23;14887;71;;;14885.0;-18049.5
2;589400;COCONUTS;7941;197;;;;;7944;197;;;;;7942.5;-14225.0
2;589400;BANANAS;4797;29;;;;;4804;29;;;;;4800.5;5021.015625
2;589400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5136.0
2;589500;BANANAS;4797;22;;;;;4804;22;;;;;4800.5;5015.59375
2;589500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5136.0
2;589500;COCONUTS;7941;188;;;;;7944;188;;;;;7942.5;-14339.0
2;589500;PINA_COLADAS;14885;37;14884;52;;;14887;37;14888;52;;;14886.0;-18339.0
2;589600;COCONUTS;7941;205;;;;;7944;205;;;;;7942.5;-14267.0
2;589600;BANANAS;4798;10;4797;28;;;4804;28;;;;;4801.0;5020.90625
2;589600;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;5136.0
2;589600;PINA_COLADAS;14885;85;;;;;14888;85;;;;;14886.5;-18435.5
2;589700;BANANAS;4798;23;;;;;4804;23;;;;;4801.0;5029.3125
2;589700;PEARLS;9995;23;;;;;9998;5;10005;23;;;9996.5;5136.0
2;589700;COCONUTS;7940;195;;;;;7943;195;;;;;7941.5;-13720.0
2;589700;PINA_COLADAS;14883;101;;;;;14886;35;14887;66;;;14884.5;-18014.5
2;589800;PINA_COLADAS;14881;30;14880;70;;;14884;100;;;;;14882.5;-17190.0
2;589800;COCONUTS;7941;64;7940;116;;;7943;180;;;;;7942.0;-13917.5
2;589800;BANANAS;4797;23;;;;;4804;23;;;;;4800.5;5025.265625
2;589800;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;5146.0
2;589900;BANANAS;4798;2;4797;31;;;4803;2;4804;29;;;4800.5;5017.2109375
2;589900;PEARLS;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;5148.0
2;589900;COCONUTS;7941;185;;;;;7943;66;7944;119;;;7942.0;-14070.5
2;589900;PINA_COLADAS;14880;102;;;;;14883;102;;;;;14881.5;-16986.0
2;590000;BANANAS;4797;24;;;;;4798;1;4804;24;;;4797.5;5021.234375
2;590000;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5148.0
2;590000;COCONUTS;7942;66;7941;115;;;7944;181;;;;;7943.0;-14483.0
2;590000;PINA_COLADAS;14880;85;;;;;14883;85;;;;;14881.5;-16920.0
2;590100;BANANAS;4797;26;;;;;4803;26;;;;;4800.0;5016.375
2;590100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5148.0
